ExecutionTime
4/4/2023 5:42:42 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,47,47 - Magdalena,00000,TOTAL,Total,100,Porcentaje,201406,"9,00","22.451,00","0,04"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,47,47 - Magdalena,00000,TOTAL,Total,100,Porcentaje,201412,"12,00","27.796,00","0,04"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,47,47 - Magdalena,00000,TOTAL,Total,100,Porcentaje,201506,"7,00","24.375,00","0,03"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,47,47 - Magdalena,00000,TOTAL,Total,100,Porcentaje,201512,"12,00","16.476,00","0,07"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,47,47 - Magdalena,00000,TOTAL,Total,100,Porcentaje,201606,"5,00","10.967,00","0,05"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,47,47 - Magdalena,00000,TOTAL,Total,100,Porcentaje,201612,"11,00","14.553,00","0,08"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,47,47 - Magdalena,00000,TOTAL,Total,100,Porcentaje,201706,"4,00","13.891,00","0,03"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,47,47 - Magdalena,00000,TOTAL,Total,100,Porcentaje,201712,"7,00","15.627,00","0,04"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,47,47 - Magdalena,00000,TOTAL,Total,100,Porcentaje,201806,"11,00","18.058,00","0,06"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,47,47 - Magdalena,00000,TOTAL,Total,100,Porcentaje,201812,"10,00","22.110,00","0,05"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,47,47 - Magdalena,00000,TOTAL,Total,100,Porcentaje,201906,"4,00","26.891,00","0,01"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,47,47 - Magdalena,00000,TOTAL,Total,100,Porcentaje,201912,"10,00","33.399,00","0,03"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,47,47 - Magdalena,00000,TOTAL,Total,100,Porcentaje,202006,"8,00","15.288,00","0,05"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,47,47 - Magdalena,00000,TOTAL,Total,100,Porcentaje,202012,"6,00","7.486,00","0,08"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,47,47 - Magdalena,00000,TOTAL,Total,100,Porcentaje,202106,"2,00","13.617,00","0,01"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,47,47 - Magdalena,00000,TOTAL,Total,100,Porcentaje,202112,"10,00","13.086,00","0,08"

