ExecutionTime
4/1/2023 10:01:22 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,201606,"542,00","10.766,00","5,03"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,201612,"476,00","11.001,00","4,33"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,201706,"782,00","17.701,00","4,42"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,201712,"717,00","18.340,00","3,91"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,201806,"1.461,00","23.295,00","6,27"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,201812,"1.411,00","23.938,00","5,89"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,201906,"3.766,00","26.122,00","14,42"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,201912,"3.977,00","26.751,00","14,87"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,202006,"3.854,00","27.403,00","14,06"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,81,81 - Arauca,00000,TOTAL,Total,100,Porcentaje,202012,"5.914,00","28.570,00","20,70"

