ExecutionTime
4/7/2023 9:58:49 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,201706,"20,00","461.535,00","0,04"
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,201712,"27,00","451.044,00","0,06"
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,201806,"24,00","334.311,00","0,07"
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,201812,"18,00","596.461,00","0,03"
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,201906,"14,00","804.176,00","0,02"
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,201912,"18,00","806.128,00","0,02"
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,202003,"2,00","490.954,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,202006,"2,00","264.018,00","0,01"
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,202009,"3,00","279.061,00","0,01"
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,202012,"4,00","346.092,00","0,01"
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,202103,"2,00","290.775,00","0,01"
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,202106,"3,00","318.575,00","0,01"
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,202109,"4,00","457.210,00","0,01"
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,202112,"6,00","299.628,00","0,02"
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,202203,"7,00","209.046,00","0,03"
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,202206,"9,00","502.833,00","0,02"
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,202209,"5,00","520.466,00","0,01"
Tasa de caída de pacientes en el servicio de consulta externa,47,Magdalena,00000,TOTAL,Total,N/A,1000,Tasa,202212,"2,00","430.447,00","0,00"

