ExecutionTime
4/1/2023 8:48:09 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201706,"0,00","298,00","0,00"
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201712,"0,00","1.051,00","0,00"
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201806,"0,00","2.063,00","0,00"
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201812,"0,00","3.545,00","0,00"
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201906,"0,00","4.303,00","0,00"
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201912,"0,00","6.208,00","0,00"
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202003,"0,00","3.185,00","0,00"
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202006,"0,00","9.842,00","0,00"
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202009,"0,00","1.985,00","0,00"
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202012,"1,00","3.115,00","0,32"
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202103,"0,00","265,00","0,00"
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202106,"0,00","2.002,00","0,00"
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202109,"9,00","2.526,00","3,56"
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202112,"1,00","2.544,00","0,39"
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202203,"2,00","686,00","2,92"
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202206,"0,00","3.984,00","0,00"
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202209,"0,00","3.365,00","0,00"
Tasa de úlceras por presión.,91,Amazonas,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202212,"0,00","2.056,00","0,00"

