ExecutionTime
4/2/2023 10:52:14 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20170630,"25,00","17.086,00","0,15"
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20171231,"85,00","20.768,00","0,41"
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20180630,"42,00","15.647,00","0,27"
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20181231,"47,00","18.320,00","0,26"
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20190630,"64,00","16.863,00","0,38"
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20191231,"89,00","23.879,00","0,37"
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20200331,"11,00","5.639,00","0,20"
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20200630,"22,00","5.771,00","0,38"
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20200930,"29,00","6.547,00","0,44"
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20201231,"29,00","8.897,00","0,33"
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20210331,"20,00","6.997,00","0,29"
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20210630,"11,00","7.695,00","0,14"
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20210930,"30,00","8.455,00","0,35"
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20211231,"35,00","9.638,00","0,36"
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20220331,"110,00","9.738,00","1,13"
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20220630,"161,00","12.149,00","1,33"
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20220930,"106,00","14.625,00","0,72"
Proporción de cancelación de cirugía,20,20 - Cesar,00000,TOTAL,Total,N/A,100,Porcentaje,20221231,"97,00","12.389,00","0,78"

