ExecutionTime
4/2/2023 10:52:41 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,20,20 - Cesar,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201706,"197,00","16.741,00","11,77"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,20,20 - Cesar,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201712,"216,00","21.333,00","10,13"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,20,20 - Cesar,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201806,"440,00","30.902,00","14,24"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,20,20 - Cesar,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201812,"405,00","32.866,00","12,32"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,20,20 - Cesar,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201906,"483,00","38.464,00","12,56"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,20,20 - Cesar,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201912,"535,00","34.812,00","15,37"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,20,20 - Cesar,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202006,"440,00","31.286,00","14,06"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,20,20 - Cesar,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202012,"395,00","30.258,00","13,05"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,20,20 - Cesar,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202106,"340,00","28.798,00","11,81"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,20,20 - Cesar,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202112,"521,00","24.874,00","20,95"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,20,20 - Cesar,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202206,"516,00","33.237,00","15,52"

