ExecutionTime
4/2/2023 11:03:14 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,201606,"86,00","1.449,00","5,94"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,201612,"182,00","1.948,00","9,34"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,201706,"53,00","936,00","5,66"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,201712,"92,00","1.714,00","5,37"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,201806,"116,00","2.767,00","4,19"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,201812,"172,00","3.959,00","4,34"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,201906,"127,00","2.908,00","4,37"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,201912,"78,00","2.977,00","2,62"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,202006,"45,00","1.384,00","3,25"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,202012,"5,00","570,00","0,88"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,202106,"57,00","1.792,00","3,18"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,202112,"47,00","2.057,00","2,28"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,23,23 - Córdoba,00000,TOTAL,Total,100,Porcentaje,202206,"37,00","2.422,00","1,53"

