ExecutionTime
4/7/2023 10:16:01 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20170630,"2.884,00","18.167,00","15,87"
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20171231,"2.808,00","13.129,00","21,39"
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20180630,"110,00","11.948,00","0,92"
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20181231,"3.505,00","16.799,00","20,86"
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20190630,"3.640,00","17.872,00","20,37"
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20191231,"214,00","17.726,00","1,21"
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20200331,"330,00","6.596,00","5,00"
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20200630,"538,00","4.654,00","11,56"
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20200930,"99,00","6.471,00","1,53"
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20201231,"138,00","7.504,00","1,84"
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20210331,"95,00","8.032,00","1,18"
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20210630,"87,00","8.048,00","1,08"
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20210930,"33,00","9.393,00","0,35"
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20211231,"42,00","11.852,00","0,35"
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20220331,"35,00","13.037,00","0,27"
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20220630,"38,00","13.623,00","0,28"
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20220930,"56,00","14.398,00","0,39"
Proporción de cancelación de cirugía,63,63 - Quindio,00000,TOTAL,Total,N/A,100,Porcentaje,20221231,"65,00","13.426,00","0,48"

