ExecutionTime
4/1/2023 8:56:20 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Tasa de mortalidad perinatal,05,05 - Antioquia,00000,TOTAL,Total,1000,Por 1.000 nacimientos,201606,"455,00","36.969,00","12,31"
Tasa de mortalidad perinatal,05,05 - Antioquia,00000,TOTAL,Total,1000,Por 1.000 nacimientos,201612,"503,00","38.169,00","13,18"
Tasa de mortalidad perinatal,05,05 - Antioquia,00000,TOTAL,Total,1000,Por 1.000 nacimientos,201706,"458,00","37.216,00","12,31"
Tasa de mortalidad perinatal,05,05 - Antioquia,00000,TOTAL,Total,1000,Por 1.000 nacimientos,201712,"502,00","40.128,00","12,51"
Tasa de mortalidad perinatal,05,05 - Antioquia,00000,TOTAL,Total,1000,Por 1.000 nacimientos,201806,"485,00","36.460,00","13,30"
Tasa de mortalidad perinatal,05,05 - Antioquia,00000,TOTAL,Total,1000,Por 1.000 nacimientos,201812,"495,00","38.760,00","12,77"
Tasa de mortalidad perinatal,05,05 - Antioquia,00000,TOTAL,Total,1000,Por 1.000 nacimientos,201906,"486,00","35.925,00","13,53"
Tasa de mortalidad perinatal,05,05 - Antioquia,00000,TOTAL,Total,1000,Por 1.000 nacimientos,201912,"450,00","37.870,00","11,88"
Tasa de mortalidad perinatal,05,05 - Antioquia,00000,TOTAL,Total,1000,Por 1.000 nacimientos,202006,"463,00","34.336,00","13,48"
Tasa de mortalidad perinatal,05,05 - Antioquia,00000,TOTAL,Total,1000,Por 1.000 nacimientos,202012,"475,00","37.862,00","12,55"
Tasa de mortalidad perinatal,05,05 - Antioquia,00000,TOTAL,Total,1000,Por 1.000 nacimientos,202106,"490,00","33.702,00","14,54"
Tasa de mortalidad perinatal,05,05 - Antioquia,00000,TOTAL,Total,1000,Por 1.000 nacimientos,202112,"458,00","36.817,00","12,44"
Tasa de mortalidad perinatal,05,05 - Antioquia,00000,TOTAL,Total,1000,Por 1.000 nacimientos,202206,"408,00","33.530,00","12,17"
Tasa de mortalidad perinatal,05,05 - Antioquia,00000,TOTAL,Total,1000,Por 1.000 nacimientos,202212,"432,00","33.752,00","12,80"

