ExecutionTime
4/6/2023 9:46:42 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20170630,"784.834,00","283.540,00","2,77"
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20171231,"755.830,00","282.865,00","2,67"
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20180630,"1.356.745,00","440.835,00","3,08"
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20181231,"960.126,00","369.579,00","2,60"
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20190630,"1.532.615,00","451.772,00","3,39"
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20191231,"1.036.516,00","417.790,00","2,48"
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20200331,"534.037,00","182.729,00","2,92"
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20200630,"263.475,00","134.548,00","1,96"
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20200930,"409.056,00","139.917,00","2,92"
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20201231,"670.025,00","178.725,00","3,75"
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20210331,"645.173,00","219.720,00","2,94"
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20210630,"594.069,00","235.950,00","2,52"
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20210930,"551.157,00","210.591,00","2,62"
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20211231,"1.035.242,00","275.459,00","3,76"
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20220331,"958.589,00","295.291,00","3,25"
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20220630,"757.721,00","248.888,00","3,04"
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20220930,"586.721,00","229.331,00","2,56"
Tiempo promedio de espera para la asignación de cita de  Medicina General,47,47 - Magdalena,00000,TOTAL,Total,1,Días,20221231,"533.512,00","185.257,00","2,88"

