ExecutionTime
4/3/2023 11:09:36 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,201406,"7,00","19.988,00","0,04"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,201412,"6,00","20.014,00","0,03"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,201506,"2,00","20.548,00","0,01"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,201512,"1,00","10.052,00","0,01"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,201606,"10,00","14.502,00","0,07"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,201612,"1,00","9.989,00","0,01"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,201706,"11,00","13.058,00","0,08"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,201712,"8,00","14.834,00","0,05"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,201806,"4,00","20.328,00","0,02"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,201812,"5,00","13.773,00","0,04"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,201906,"6,00","19.221,00","0,03"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,201912,"2,00","14.054,00","0,01"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,202006,"5,00","7.978,00","0,06"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,202012,"1,00","1.790,00","0,06"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,202106,"2,00","4.161,00","0,05"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,41,41 - Huila,00000,TOTAL,Total,100,Porcentaje,202112,"3,00","9.176,00","0,03"

