ExecutionTime
4/7/2023 10:31:09 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,201706,"0,00","2.073,00","0,00"
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,201712,"62,00","1.984,00","31,25"
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,201806,"0,00","2.194,00","0,00"
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,201812,"0,00","579,00","0,00"
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,201906,"2,00","1.339,00","1,49"
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,201912,"0,00","2.042,00","0,00"
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,202003,"0,00","991,00","0,00"
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,202006,"0,00","1.011,00","0,00"
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,202009,"0,00","973,00","0,00"
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,202012,"2,00","452,00","4,42"
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,202103,"0,00","694,00","0,00"
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,202106,"0,00","152,00","0,00"
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,202109,"1,00","390,00","2,56"
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,202112,"0,00","366,00","0,00"
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,202203,"0,00","9,00","0,00"
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,202206,"0,00","145,00","0,00"
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,202209,"0,00","859,00","0,00"
Tasa de caída de pacientes en el servicio de urgencias,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,N/A,1000,Tasa,202212,"2,00","301,00","6,64"

