ExecutionTime
4/4/2023 10:29:09 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,201606,"150.591,00","383.085,00","39,31"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,201612,"144.628,00","384.070,00","37,66"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,201706,"182.899,00","357.612,00","51,14"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,201712,"177.009,00","359.314,00","49,26"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,201806,"243.891,00","492.826,00","49,49"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,201906,"290.069,00","521.754,00","55,59"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,201912,"282.489,00","524.040,00","53,91"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,202006,"266.548,00","530.732,00","50,22"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,73,73 - Tolima,00000,TOTAL,Total,100,Porcentaje,202012,"271.912,00","540.992,00","50,26"

