ExecutionTime
4/6/2023 9:23:02 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20170630,"256.231,00","23.223,00","11,03"
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20171231,"259.528,00","28.115,00","9,23"
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20180630,"118.231,00","21.431,00","5,52"
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20181231,"170.609,00","24.049,00","7,09"
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20190630,"327.152,00","30.919,00","10,58"
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20191231,"236.991,00","23.875,00","9,93"
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20200331,"135.843,00","13.358,00","10,17"
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20200630,"19.359,00","4.033,00","4,80"
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20200930,"43.466,00","7.942,00","5,47"
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20201231,"75.324,00","9.922,00","7,59"
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20210331,"106.748,00","13.885,00","7,69"
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20210630,"76.352,00","9.605,00","7,95"
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20210930,"115.548,00","12.830,00","9,01"
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20211231,"104.261,00","12.372,00","8,43"
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20220331,"180.422,00","19.515,00","9,25"
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20220630,"194.657,00","16.101,00","12,09"
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20220930,"252.865,00","19.334,00","13,08"
Tiempo promedio de espera para la asignación de cita de  Ginecología,23,23 - Córdoba,00000,TOTAL,Total,1,Días,20221231,"131.560,00","15.225,00","8,64"

