ExecutionTime
4/7/2023 10:07:54 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),54,54 - Norte de Santander,00000,TOTAL,Total,UCIA,1000,Tasa,2017,"30,00","19.096,00","1,57"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),54,54 - Norte de Santander,00000,TOTAL,Total,UCIA,1000,Tasa,2018,"55,00","22.895,00","2,40"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),54,54 - Norte de Santander,00000,TOTAL,Total,UCIA,1000,Tasa,2019,"26,00","18.824,00","1,38"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),54,54 - Norte de Santander,00000,TOTAL,Total,UCIA,1000,Tasa,2020,"70,00","22.630,00","3,09"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),54,54 - Norte de Santander,00000,TOTAL,Total,UCIA,1000,Tasa,2021,"227,00","37.790,00","6,01"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),54,54 - Norte de Santander,00000,TOTAL,Total,UCIN,1000,Tasa,2017,"1,00","3.779,00","0,26"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),54,54 - Norte de Santander,00000,TOTAL,Total,UCIN,1000,Tasa,2018,"0,00","5.184,00","0,00"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),54,54 - Norte de Santander,00000,TOTAL,Total,UCIN,1000,Tasa,2019,"4,00","5.191,00","0,77"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),54,54 - Norte de Santander,00000,TOTAL,Total,UCIN,1000,Tasa,2020,"0,00","1.213,00","0,00"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),54,54 - Norte de Santander,00000,TOTAL,Total,UCIN,1000,Tasa,2021,"5,00","5.596,00","0,89"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),54,54 - Norte de Santander,00000,TOTAL,Total,UCIP,1000,Tasa,2017,"1,00","1.732,00","0,58"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),54,54 - Norte de Santander,00000,TOTAL,Total,UCIP,1000,Tasa,2018,"5,00","2.005,00","2,49"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),54,54 - Norte de Santander,00000,TOTAL,Total,UCIP,1000,Tasa,2019,"2,00","3.211,00","0,62"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),54,54 - Norte de Santander,00000,TOTAL,Total,UCIP,1000,Tasa,2020,"14,00","3.482,00","4,02"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),54,54 - Norte de Santander,00000,TOTAL,Total,UCIP,1000,Tasa,2021,"1,00","2.657,00","0,38"

