ExecutionTime
4/7/2023 10:09:45 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,54,54 - Norte de Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201706,"21,00","6.812,00","3,08"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,54,54 - Norte de Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201712,"71,00","13.222,00","5,37"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,54,54 - Norte de Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201806,"187,00","25.215,00","7,42"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,54,54 - Norte de Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201812,"159,00","24.168,00","6,58"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,54,54 - Norte de Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201906,"218,00","27.836,00","7,83"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,54,54 - Norte de Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201912,"199,00","24.374,00","8,16"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,54,54 - Norte de Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202006,"182,00","24.389,00","7,46"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,54,54 - Norte de Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202012,"161,00","20.260,00","7,95"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,54,54 - Norte de Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202106,"225,00","22.020,00","10,22"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,54,54 - Norte de Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202112,"347,00","22.809,00","15,21"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,54,54 - Norte de Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202206,"126,00","17.542,00","7,18"

