ExecutionTime
4/7/2023 10:36:49 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,68,68 - Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201706,"208,00","20.194,00","10,30"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,68,68 - Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201712,"311,00","27.596,00","11,27"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,68,68 - Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201806,"501,00","37.776,00","13,26"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,68,68 - Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201812,"684,00","43.056,00","15,89"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,68,68 - Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201906,"646,00","49.576,00","13,03"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,68,68 - Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201912,"660,00","47.438,00","13,91"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,68,68 - Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202006,"715,00","47.459,00","15,07"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,68,68 - Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202012,"568,00","38.497,00","14,75"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,68,68 - Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202106,"693,00","35.010,00","19,79"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,68,68 - Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202112,"1.050,00","44.262,00","23,72"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,68,68 - Santander,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202206,"546,00","34.606,00","15,78"

