ExecutionTime
4/1/2023 10:57:00 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20170630,"11.153.570,00","106.933,00","104,30"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20171231,"30.042.475,00","116.711,00","257,41"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20180630,"12.463.908,00","133.694,00","93,23"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20181231,"9.334.960,00","134.628,00","69,34"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20190630,"4.562.601,00","142.503,00","32,02"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20191231,"5.312.866,00","142.104,00","37,39"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20200331,"1.636.980,00","55.864,00","29,30"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20200630,"801.344,00","30.529,00","26,25"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20200930,"1.001.674,00","41.135,00","24,35"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20201231,"1.262.486,00","53.339,00","23,67"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20210331,"1.202.802,00","45.030,00","26,71"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20210630,"870.906,00","24.766,00","35,17"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20210930,"1.640.793,00","49.651,00","33,05"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20211231,"1.591.629,00","48.891,00","32,55"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20220331,"1.970.873,00","52.101,00","37,83"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20220630,"2.152.425,00","55.394,00","38,86"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20220930,"1.836.855,00","53.038,00","34,63"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,13,13 - Bolívar,00000,TOTAL,Total,1,Minutos,20221231,"2.168.924,00","59.583,00","36,40"

