ExecutionTime
4/2/2023 12:18:17 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,201706,"3,00","89.254,00","0,03"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,201712,"0,00","144.611,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,201806,"1,00","32.543,00","0,03"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,201812,"6,00","207.323,00","0,03"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,201906,"4,00","231.430,00","0,02"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,201912,"7,00","231.392,00","0,03"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,202003,"4,00","141.925,00","0,03"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,202006,"1,00","75.353,00","0,01"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,202009,"0,00","60.168,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,202012,"1,00","79.038,00","0,01"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,202103,"1,00","77.552,00","0,01"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,202106,"1,00","90.584,00","0,01"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,202109,"0,00","145.114,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,202112,"0,00","144.150,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,202203,"1,00","80.960,00","0,01"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,202206,"4,00","109.272,00","0,04"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,202209,"2,00","137.838,00","0,01"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,18,Caquetá,00000,TOTAL,Total,N/A,1000,Tasa,202212,"0,00","136.863,00","0,00"

