ExecutionTime
4/2/2023 9:59:59 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,18,18 - Caquetá,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201706,"77,00","3.731,00","20,64"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,18,18 - Caquetá,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201712,"160,00","12.223,00","13,09"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,18,18 - Caquetá,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201806,"294,00","17.404,00","16,89"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,18,18 - Caquetá,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201812,"309,00","17.362,00","17,80"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,18,18 - Caquetá,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201906,"459,00","18.161,00","25,27"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,18,18 - Caquetá,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201912,"425,00","17.690,00","24,02"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,18,18 - Caquetá,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202006,"356,00","15.348,00","23,20"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,18,18 - Caquetá,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202012,"260,00","10.828,00","24,01"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,18,18 - Caquetá,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202106,"332,00","14.883,00","22,31"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,18,18 - Caquetá,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202112,"355,00","16.891,00","21,02"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,18,18 - Caquetá,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202206,"202,00","13.488,00","14,98"

