ExecutionTime
4/6/2023 9:35:41 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Tiempo promedio de espera para la asignación de cita de  Cirugía General,95,95 - Guaviare,00000,TOTAL,Total,1,Días,20170630,"6.200,00","708,00","8,76"
Tiempo promedio de espera para la asignación de cita de  Cirugía General,95,95 - Guaviare,00000,TOTAL,Total,1,Días,20171231,"3.266,00","514,00","6,35"
Tiempo promedio de espera para la asignación de cita de  Cirugía General,95,95 - Guaviare,00000,TOTAL,Total,1,Días,20180630,"6.938,00","569,00","12,19"
Tiempo promedio de espera para la asignación de cita de  Cirugía General,95,95 - Guaviare,00000,TOTAL,Total,1,Días,20181231,"15.414,00","671,00","22,97"
Tiempo promedio de espera para la asignación de cita de  Cirugía General,95,95 - Guaviare,00000,TOTAL,Total,1,Días,20190630,"6.241,00","841,00","7,42"
Tiempo promedio de espera para la asignación de cita de  Cirugía General,95,95 - Guaviare,00000,TOTAL,Total,1,Días,20191231,"6.121,00","814,00","7,52"
Tiempo promedio de espera para la asignación de cita de  Cirugía General,95,95 - Guaviare,00000,TOTAL,Total,1,Días,20200630,"4.197,00","634,00","6,62"
Tiempo promedio de espera para la asignación de cita de  Cirugía General,95,95 - Guaviare,00000,TOTAL,Total,1,Días,20201231,"3.809,00","421,00","9,05"
Tiempo promedio de espera para la asignación de cita de  Cirugía General,95,95 - Guaviare,00000,TOTAL,Total,1,Días,20210630,"5.720,00","818,00","6,99"
Tiempo promedio de espera para la asignación de cita de  Cirugía General,95,95 - Guaviare,00000,TOTAL,Total,1,Días,20211231,"7.285,00","830,00","8,78"
Tiempo promedio de espera para la asignación de cita de  Cirugía General,95,95 - Guaviare,00000,TOTAL,Total,1,Días,20220630,"10.924,00","893,00","12,23"
Tiempo promedio de espera para la asignación de cita de  Cirugía General,95,95 - Guaviare,00000,TOTAL,Total,1,Días,20221231,"7.851,00","823,00","9,54"

